,UMAP1,UMAP2
942,6.3020544,-5.9754677
943,6.27591,-5.972968
944,6.3028183,-5.9911585
945,6.327578,-6.0284133
946,6.315139,-6.0533566
947,6.3221455,-6.0352054
948,6.3665266,-6.0629406
949,6.32218,-6.0482607
950,6.3323784,-6.035016
951,6.273029,-6.0197463
952,6.2809863,-5.9993563
953,6.25103,-5.9559793
954,0.42631754,-3.569135
955,0.3106219,-3.527357
956,0.32180822,-3.4611032
957,0.28929827,-3.4356759
958,0.43432343,-3.544832
959,0.33163306,-3.4468668
960,0.40904072,-3.511373
961,-0.097445026,-3.120368
962,-0.80715454,-2.3976169
963,-0.98479855,-2.27032
964,-1.0038277,-2.2413888
965,-1.1860901,-2.0781837
966,-1.2738608,-2.0660691
967,-1.4705555,-1.8812462
968,-1.7048609,-1.6944587
969,-2.3670278,-1.3392675
970,-1.4758447,-1.7952199
971,-2.3771958,-1.2833749
972,-2.3937879,-1.2721639
973,-2.4743166,-1.3012679
974,-2.3662474,-1.2459273
975,-2.506524,-1.2359743
976,-2.4150796,-1.3315395
977,-2.3831441,-1.3686651
978,-2.7231634,-1.2048004
979,-2.5057626,-1.2707654
980,-2.9185085,-1.2088891
981,-2.868667,-1.2766888
982,-3.2651794,-1.2111351
983,-3.3227406,-1.0615048
984,-3.3729012,-1.0695525
985,-3.5033848,-0.8903556
986,-3.4393387,-0.8322688
987,-3.3349502,-1.1440507
988,-3.3134832,-1.0325193
989,-3.2660706,-1.1089875
990,-3.3976274,-0.9973482
991,-3.3457434,-1.1431552
992,-3.3597343,-1.0218582
993,-3.2341626,-1.222664
994,-3.267045,-1.221051
995,-3.3057227,-1.1900125
996,-3.3376417,-1.0719471
997,-3.3256109,-1.0632533
998,-3.3415716,-1.1480448
999,-3.3100066,-1.1714044
1000,-3.3363512,-1.1975132
1001,-3.3389492,-1.1214291
1002,-3.2978563,-1.1904154
1003,-3.3796341,-0.99981344
1004,-3.2255695,-1.1248693
1005,-3.3838859,-1.188925
1006,-3.4094296,-1.1758618
1007,-3.4224854,-1.1201952
1008,-3.35759,-1.1971313
1009,-3.3426006,-1.1003577
1010,-3.6154726,-0.76729584
1011,-3.3666255,-1.148016
1012,-3.3378768,-1.1038797
1013,-3.2943442,-1.1806647
1014,-3.4169886,-1.1732965
1015,-3.2791326,-1.203939
1016,-3.3848073,-1.155029
1017,-3.2550404,-1.2301482
1018,-3.2782156,-1.2030277
1019,-3.2043557,-1.25413
1020,-0.71024996,-1.7569906
1021,-0.81753284,-1.8015664
1022,1.6401749,-3.9263208
1023,1.6622024,-3.9955149
1024,1.7158763,-3.9990604
1025,1.469764,-3.7104945
1026,0.5008643,-2.914008
1027,0.005237308,-2.274918
1028,-0.09814859,-2.22322
1029,-0.1726223,-2.1869698
1030,-0.8644177,-1.8091915
1031,-1.0247804,-1.6616851
1032,-1.4800049,-1.3513137
1033,-1.3745008,-1.4250869
1034,-1.516873,-1.3132621
1035,-2.3370545,-0.99504024
1036,-2.3511643,-0.98039734
1037,-2.2840843,-1.0540489
1038,-2.562215,-0.9124657
1039,-2.4139817,-0.9177561
1040,-2.6031659,-0.81239456
1041,-3.132333,-0.6616632
1042,-3.0709217,-0.55705005
1043,-2.2600636,-0.98173577
1044,-3.200842,-0.3257393
1045,-2.9533188,-0.53945327
1046,-3.566943,-0.3471017
1047,-3.0796995,-0.72595584
1048,-3.2425063,-0.59787524
1049,-3.2188852,-0.49958542
1050,-3.9201972,-0.3279629
1051,-3.6865764,-0.39250398
1052,-3.5513422,-0.42043093
1053,-3.9018612,-0.023974538
1054,-3.8100595,-0.45181274
1055,-4.0017176,-0.45765907
1056,-3.763542,-0.5667726
1057,-3.6191328,-0.5393689
1058,-4.3341646,0.27740943
1059,-4.635512,0.5288085
1060,-6.287056,0.5586296
1061,-6.125468,0.5611164
1062,-5.6119537,0.9438492
1063,-5.377322,0.6027526
1064,-4.879199,0.3845191
1065,-5.067414,0.9655112
1066,-4.5439076,-0.33147886
1067,-4.761907,0.19097386
1068,-4.839841,0.70800614
1069,-5.424506,0.93363976
1070,-5.719899,-0.060428377
1071,-5.174067,0.4807396
1072,-5.064304,0.124970585
1073,-5.687501,1.0870783
1074,-5.789997,0.056949846
1075,-4.98067,0.26503643
1076,-5.03559,0.35941657
1077,-4.900089,0.15865353
1078,-5.5310307,-0.036889147
1079,-5.8773203,0.8475958
1080,-5.491365,0.32222047
1081,-5.4143085,0.17499658
1082,-5.9870048,0.8967995
1083,-5.638833,1.0870963
1084,-6.2534065,1.0299295
1085,-5.6345673,1.0018333
1086,-5.420692,1.2723318
1087,-5.869932,0.13759075
1088,-5.054104,0.7678574
1089,-5.7668843,0.9646404
1090,-6.123771,-0.09345562
1091,-5.8489437,0.09469913
1092,-5.5165954,0.29732728
1093,-6.198676,0.86668813
1094,-5.809634,1.2864238
1095,-5.375833,0.63868785
1096,-6.190082,0.24097642
1097,-5.7344947,0.67572
1098,-6.4433784,0.73505706
1099,-5.572218,1.4424002
1100,-6.34419,-0.08413351
1101,-6.370881,0.9281251
1102,-6.3757133,-0.08200381
1103,-5.4820466,1.3292373
1104,-6.318574,0.39974046
1105,1.2461709,-4.7811856
1106,1.3366964,-4.8708167
1107,1.4878525,-4.9577217
1108,1.4646274,-4.9569507
1109,1.445406,-4.917793
1110,1.4285417,-4.9291153
1111,1.3791435,-4.9084287
1112,1.41793,-4.9543667
1113,1.3265938,-4.865801
1114,1.3272759,-4.832439
1115,1.3153896,-4.8511977
1116,1.2472961,-4.793553
1117,1.2481986,-4.790416
1118,1.1762562,-4.6913824
1119,0.93259954,-4.2329698
1120,1.0498766,-4.3785377
1121,0.49802846,-3.6225543
1122,0.63782954,-3.7137625
1123,0.3721727,-3.3734956
1124,0.07003016,-3.0477777
1125,0.07171807,-3.095151
1126,-1.110755,-2.202317
1127,-1.5206805,-1.9534925
1128,-1.8695383,-1.7150168
1129,-2.146225,-1.5376263
1130,-2.419015,-1.2815123
1131,-2.4771063,-1.2306978
1132,-2.7569659,-1.0620488
1133,-2.082943,-1.2562859
1134,-2.995663,-0.9614595
1135,-2.6344283,-1.1143316
1136,-3.3990889,-0.52156013
1137,-2.7464705,-1.0313274
1138,-3.2886662,-0.8636244
1139,-3.348072,-0.8652753
1140,-3.4144037,-0.75673956
1141,-3.2441213,-0.5293312
1142,-3.294708,-0.5176049
1143,-3.2915187,-0.47808903
1144,-3.1676655,-0.7959738
1145,-4.154627,-0.12720248
1146,-4.1128397,0.3762782
1147,-4.7544136,-0.14208329
1148,-5.9947686,-0.43536526
1149,-4.225678,0.23882695
1150,-3.8015952,-0.72109544
1151,-4.2316017,-0.13231605
1152,-4.079852,-0.5063407
1153,-4.0275745,-0.5613765
1154,-4.368154,0.35992804
1155,-4.344845,0.6665146
1156,-4.736125,-0.21947518
1157,-4.960521,-0.19318332
1158,-6.0564303,-0.43407434
1159,-4.6024876,0.56350905
1160,-6.031545,-0.4210724
1161,-4.890053,-0.55018175
1162,-4.336627,0.7967257
1163,-5.576191,-0.5393179
1164,-4.775413,-0.3174475
1165,-4.7165446,-0.030776275
1166,-4.5053725,-0.17864843
1167,-4.7884808,0.6550875
1168,-4.84662,-0.40802068
1169,-6.0251803,1.176501
1170,-6.2623687,1.1578187
1171,-6.18422,0.2795356
1172,-5.7336764,0.30400375
1173,-5.34903,1.2745078
1174,-6.2589,0.8727306
1175,-5.2653294,1.0932508
1176,-5.5254335,0.037543625
1177,-5.667557,-0.52189827
1178,-4.635755,-0.27182028
1179,-4.662316,-0.3391969
1180,-4.721154,0.075374395
1181,-5.3288245,-0.34276187
1182,-5.0581975,-0.18300222
1183,-4.385546,-0.2581276
1184,-5.2634697,0.5186633
1185,-6.2554474,1.1310534
1186,-5.8880196,1.3131688
1187,-5.0111284,0.2835369
1188,-6.223694,0.6879317
1189,-6.37736,0.6606532
1190,4.5263925,-4.405031
1191,4.4392433,-4.4822116
1192,4.3723407,-4.543417
1193,4.4094033,-4.52215
1194,4.4749117,-4.49685
1195,4.4155316,-4.514781
1196,4.6144943,-4.3016367
1197,4.264028,-4.3296385
1198,4.363832,-4.5180717
1199,4.2107034,-4.2999763
1200,4.2794538,-4.293055
1201,4.1705394,-3.867303
1202,4.0744333,-3.8636534
1203,4.112079,-3.6648667
1204,3.70739,-3.582709
1205,3.5270362,-3.6114407
1206,3.1631181,-3.749552
1207,3.1372817,-3.9460816
1208,1.3447521,-3.287184
1209,1.146511,-3.099963
1210,0.645744,-2.6188195
1211,0.47517088,-2.3841171
1212,0.33169428,-2.176342
1213,-0.6603022,-1.7838993
1214,-0.70758635,-1.691212
1215,-1.203966,-1.4080542
1216,-1.4500121,-1.3439913
1217,-2.2453086,-1.0522461
1218,-2.2614882,-1.0642034
1219,-3.153099,-0.6364202
1220,-3.238644,-0.63196486
1221,-3.4489684,-0.37737086
1222,-3.4769995,-0.45484102
1223,-3.7668314,-0.22854148
1224,-4.2387843,-0.5903019
1225,-4.532157,-0.47153297
1226,-4.4960933,0.67817783
1227,-4.192435,0.71973604
1228,-5.7723455,0.5507172
1229,-4.569753,0.38060057
1230,-4.933827,-0.25882122
1231,-3.7876048,-0.2971871
1232,-4.5543456,0.38998535
1233,-4.439523,-0.22069009
1234,-4.515182,-0.050444808
1235,-5.5564456,0.13805683
1236,-6.088717,0.77775586
1237,-4.5003557,-0.41432846
1238,-6.0527596,1.0013213
1239,-5.5944033,1.3179753
1240,-5.0291376,1.1972655
1241,-5.2680326,-0.02159601
1242,-6.0528727,-0.2332902
1243,-4.9409413,0.81097645
1244,-6.1567926,0.61798584
1245,-4.834295,0.74990296
1246,-5.2272263,0.93009377
1247,-5.6902475,-0.43550718
1248,-4.7804165,0.7480766
1249,-5.6856103,0.7201677
1250,-5.6617994,0.97624326
1251,-5.8396845,1.2724627
1252,-5.588379,1.2781264
1253,-5.6252375,0.04381577
1254,-5.6894584,1.4162357
1255,-5.0997806,0.442904
1256,-5.7654533,0.63064194
1257,-6.2952795,0.7273834
1258,-6.0204077,1.0989158
1259,-6.3004427,0.9798402
1260,-6.279177,0.7586633
1261,-6.054064,0.5773424
1262,-6.370006,0.6018247
1263,-5.605841,0.98420316
1264,-5.9174447,0.016420253
1265,-6.2673674,0.7964074
1266,-6.194217,0.076996416
1267,-6.02318,0.21281832
1268,-6.307149,0.80736864
1269,-6.0746036,0.80399305
1270,-5.2776985,1.3200347
1271,-6.2467203,-0.23928177
1272,-5.2304997,1.391087
1273,-6.13773,0.94920564
1274,-5.102104,0.25868344
1275,1.4802816,-3.391657
1276,1.6673601,-3.689002
1277,1.5893931,-3.6350362
1278,1.5316876,-3.4941084
1279,1.7040309,-3.7243052
1280,1.6660081,-3.7212064
1281,1.7639935,-3.8355417
1282,1.6379846,-3.6451693
1283,1.7242826,-3.659636
1284,1.7408808,-3.7061663
1285,1.6617525,-3.2066352
1286,1.5210325,-3.266235
1287,1.6539454,-2.6677964
1288,1.5145495,-2.573958
1289,1.527745,-2.2142105
1290,-1.085158,-1.422721
1291,-1.5916406,-1.2022877
1292,-1.308895,-1.3434011
1293,-1.7065504,-1.2344215
1294,-1.4582942,-1.3505019
1295,-2.5678892,-0.8852502
1296,-2.324454,-0.9078925
1297,-2.3345382,-0.9205572
1298,-2.7397435,-0.74734193
1299,-2.9438183,-0.6072819
1300,-2.7917101,-0.74030155
1301,-3.2843547,-0.49827483
1302,-3.139051,-0.7500291
1303,-3.1637695,-0.60766804
1304,-3.1893666,-0.7057321
1305,-3.5140872,-0.74374634
1306,-3.3849938,-0.3956403
1307,-3.2607388,-0.5614687
1308,-4.5317025,-0.55489016
1309,-4.068392,-0.16593269
1310,-3.7578592,-0.22181705
1311,-4.6659555,-0.11888611
1312,-4.8887234,1.2960402
1313,-6.085935,-0.41532955
1314,-5.6618357,-0.5184986
1315,-4.9823346,-0.37390587
1316,-6.240363,0.74509466
1317,-4.998364,0.18208316
1318,-5.4558115,0.7431563
1319,-6.015249,0.90721846
1320,-6.1238756,0.7360168
1321,-4.478458,-0.072791345
1322,-4.8179884,0.8287325
1323,-5.276128,-0.22155993
1324,-4.883422,0.13497752
1325,-5.315918,0.43340385
1326,-5.277465,0.5004283
1327,-5.1359477,0.70547
1328,-6.2233977,0.72391456
1329,-6.2989993,-0.084029645
1330,-5.6621294,0.75235975
1331,-6.159607,-0.20671687
1332,-5.835326,0.8386102
1333,-5.2932353,1.0102506
1334,-5.288143,0.48070946
1335,-5.1107545,0.3504225
1336,-5.3596783,1.3445575
1337,-5.7837834,1.1655983
1338,-6.102986,0.34248257
1339,-5.8389726,0.8560385
1340,-5.6906643,0.48724353
1341,-6.0933003,0.37590814
1342,-5.2723207,0.7932077
1343,-5.922099,0.7644384
1344,-6.2470636,-0.20964447
1345,-6.1868396,1.0122956
1346,-5.8712063,0.5106277
1347,-5.9924264,0.75059354
1348,-6.113079,0.4697078
1349,-5.410239,0.9508345
1350,-6.4936585,0.46405333
1351,-5.7319956,0.7387296
1352,-6.052206,0.6609243
1353,-6.1955338,-0.25267267
1354,-5.536472,0.7593616
1355,-6.251787,-0.23314705
1356,-6.160864,-0.049086303
1357,-5.728559,0.9668186
1358,-5.6889195,1.3957664
1359,-5.6783047,1.3821504
1360,0.2545,-3.982954
1361,0.29507506,-4.029221
1362,0.30940863,-4.0465026
1363,0.38205463,-4.101135
1364,0.42696324,-4.136962
1365,0.34895912,-4.066169
1366,0.29475644,-4.0266366
1367,0.29697412,-4.0326295
1368,0.27139103,-4.001272
1369,0.29046106,-4.0262227
1370,0.2875031,-4.0104623
1371,0.30104506,-4.0066113
1372,0.29489532,-4.02643
1373,0.30134386,-3.9833148
1374,-0.8218022,-2.6658874
1375,-0.86649424,-2.6274338
1376,0.1624358,-3.8737261
1377,-0.89446497,-2.620724
1378,-0.92088515,-2.6046743
1379,-0.9142615,-2.5785449
1380,-0.95041966,-2.5529878
1381,-0.98900294,-2.5193126
1382,-1.2111697,-2.3179579
1383,-1.1118449,-2.4028924
1384,-1.519564,-2.0487883
1385,-1.5480082,-2.037971
1386,-1.4954423,-2.0778177
1387,-1.586448,-1.9908694
1388,-1.6411438,-1.9812044
1389,-1.8732375,-1.8345937
1390,-1.8377796,-1.814318
1391,-2.0188646,-1.7346274
1392,-2.0668504,-1.6680377
1393,-2.2076287,-1.5371525
1394,-2.47917,-1.3002077
1395,-2.5851834,-1.1364019
1396,-2.8337286,-1.1395302
1397,-2.5504582,-1.1423008
1398,-3.0602512,-1.0924879
1399,-3.3740585,-0.7676052
1400,-3.7964334,-0.5575652
1401,-3.334006,-1.1297109
1402,-3.7811182,-0.562989
1403,-3.8205953,-0.6622697
1404,-3.5901878,-0.81250066
1405,-3.8269093,-0.4257879
1406,-3.8969288,-0.81001884
1407,-4.111505,-0.27324566
1408,-3.7065063,-0.7511972
1409,-4.238163,-0.41195032
1410,-4.024457,-0.4691112
1411,-3.9333038,-0.5161859
1412,-4.77109,-0.019294826
1413,-4.1629934,-0.11047638
1414,-3.737865,-0.7304309
1415,-4.940252,-0.071532354
1416,-4.431632,0.3011121
1417,-4.821793,0.637805
1418,-4.9874434,0.27899623
1419,-4.8424234,0.646013
1420,-4.9804544,-0.02345908
1421,-4.8484592,0.24163042
1422,-4.962082,0.6294001
1423,-4.888571,0.20793834
1424,-4.688482,0.59895086
1425,-5.387824,0.502643
1426,-4.95728,0.7019411
1427,-4.9736876,1.1233398
1428,-5.301553,-0.34862417
1429,-4.926506,0.513905
1430,-6.1617756,0.32498237
1431,-5.0048475,0.9470683
1432,-4.956796,0.4479001
1433,-4.8618126,0.6583743
1434,-5.633738,0.38310453
1435,-5.3078365,0.80832624
1436,-5.924933,-0.08844774
1437,-5.0482817,0.7365953
1438,-5.694671,0.51874846
1439,-5.4439974,-0.18180192
1440,-5.4939537,0.8382187
1441,-5.4861274,0.5417814
1442,-5.2315397,1.2112571
1443,-5.1059313,1.1903179
1444,-5.095499,1.1032393
1445,3.414557,-1.5203164
1446,3.412559,-1.5083042
1447,3.439121,-1.5149292
1448,3.4419973,-1.5237257
1449,3.4481559,-1.5263647
1450,3.4363654,-1.5456161
1451,3.4035068,-1.5195808
1452,3.411625,-1.5165678
1453,3.3964608,-1.485046
1454,3.414478,-1.5344328
1455,3.4272234,-1.5120797
1456,3.40845,-1.5602701
1457,3.4457972,-1.5651093
1458,3.4534214,-1.5807781
1459,3.45656,-1.5792233
1460,3.39082,-1.5605783
1461,3.3962011,-1.5636711
1462,3.4223197,-1.5826367
1463,3.4219522,-1.5571921
1464,3.4384549,-1.6045337
1465,3.4307551,-1.6389875
1466,3.417385,-1.579068
1467,3.4110913,-1.5594217
1468,3.4135947,-1.5902622
1469,2.882369,-1.6590701
1470,2.9495256,-1.6221957
1471,2.8866866,-1.6614966
1472,2.7570686,-1.6990743
1473,1.965522,-1.7699288
1474,2.5701566,-1.7226735
1475,2.2057378,-1.7297043
1476,2.4240148,-1.7602421
1477,1.6192384,-1.6619565
1478,1.5072461,-1.6280619
1479,1.400483,-1.5904891
1480,1.4995208,-1.626533
1481,1.4934086,-1.6048411
1482,1.4309987,-1.5845736
1483,1.3570044,-1.5380747
1484,-1.4886508,-0.902306
1485,-1.4434066,-0.86887646
1486,-1.6947979,-0.7903411
1487,-1.6735823,-0.7990091
1488,-1.6665188,-0.7613055
1489,-1.7227938,-0.7612526
1490,-2.0904856,-0.75104004
1491,-1.7858541,-0.77242506
1492,-4.296656,0.1249181
1493,-3.2482705,-0.11063043
1494,-4.4997277,0.18269005
1495,-3.98318,0.5855249
1496,-5.1723356,-0.41055855
1497,-3.9984279,0.572581
1498,-4.4901547,0.96269965
1499,-5.3538456,-0.48647234
1500,-3.9768856,0.5416697
1501,-6.2531557,0.7558622
1502,-3.3913221,-0.22062139
1503,-3.8287702,-0.29814517
1504,-3.5959537,-0.26132223
1505,-3.8088913,-0.19311447
1506,-4.644144,0.20970795
1507,-3.7378893,-0.2415422
1508,-3.7477217,-0.2891674
1509,-4.282912,-0.2182746
1510,-4.2419233,0.6973424
1511,-5.828047,-0.4189769
1512,-4.3387995,0.71475244
1513,-5.3887453,-0.16632959
1514,-4.753476,0.8725344
1515,-4.7169385,1.0959502
1516,-4.994911,1.2930098
1517,-4.440614,0.70467997
1518,-5.624263,0.30778593
1519,-6.2055044,1.0369147
1520,-4.7802505,1.255002
1521,-5.570111,1.1441646
1522,-6.4229884,0.31328347
1523,-6.08386,-0.41696668
1524,-5.554766,-0.33120713
1525,-6.2393837,0.26344553
1526,-5.8998795,-0.48430473
1527,-5.467827,-0.21335946
1528,-4.384437,-0.37680495
1529,-5.5177984,-0.38499957
1530,-0.23187046,-3.1916764
1531,-0.27107352,-3.1497707
1532,1.612544,-4.6372414
1533,-0.23513046,-3.2034059
1534,-0.24416573,-3.198908
1535,1.5998455,-4.5916114
1536,1.5893688,-4.6450357
1537,-0.21833551,-3.1799595
1538,-0.27542105,-3.151028
1539,-0.3150535,-3.1064715
1540,-0.24466431,-3.1675143
1541,-0.29367438,-3.1265016
1542,-0.28827202,-3.103222
1543,-0.31140044,-3.0532343
1544,-0.22271396,-3.0909572
1545,-0.30018917,-3.0061367
1546,-0.49832422,-2.785416
1547,-0.53632873,-2.6276913
1548,-0.93049175,-1.8466865
1549,-1.064704,-1.8221861
1550,-1.072749,-1.7712542
1551,-0.9105451,-1.847768
1552,-1.734614,-1.4554609
1553,-1.9389191,-1.3514369
1554,-1.9652367,-1.340182
1555,-2.2486367,-1.1495674
1556,-2.3633864,-1.0666965
1557,-2.671786,-0.95251334
1558,-2.6751552,-0.89510316
1559,-2.5420666,-0.91989094
1560,-2.785318,-0.93443906
1561,-3.3223093,-0.56637514
1562,-3.468231,-0.50312966
1563,-3.694195,-0.41278964
1564,-3.564281,-0.52974355
1565,-3.2426543,-0.67777437
1566,-3.4237614,-0.51401794
1567,-3.4265404,-0.37182626
1568,-3.8284202,-0.29267985
1569,-3.9013524,-0.2540146
1570,-3.8464737,-0.26271293
1571,-3.7118607,-0.31594425
1572,-5.0116158,-0.1897676
1573,-4.0917287,-0.3010039
1574,-3.7278657,-0.18873595
1575,-4.6741886,-0.38343865
1576,-4.0423937,-0.3306925
1577,-4.225623,-0.27586123
1578,-4.7333574,-0.19300966
1579,-4.7311707,-0.42008522
1580,-5.2583075,-0.062137716
1581,-4.305581,0.38253644
1582,-4.9659185,-0.26462364
1583,-5.1804447,0.08725884
1584,-5.958377,-0.47678503
1585,-5.437639,-0.4363603
1586,-5.76902,0.5338834
1587,-5.934245,0.48725045
1588,-6.0909452,0.5129664
1589,-4.234381,-0.27096605
1590,-4.479554,-0.42242703
1591,-4.53693,-0.39469135
1592,-6.281147,0.3975551
1593,-5.2021947,-0.057797078
1594,-4.716992,-0.27251515
1595,-6.0355296,0.44306874
1596,-6.42076,0.939443
1597,-6.413121,0.1541724
1598,-6.245419,0.74624765
1599,-4.811668,0.030082544
1600,-5.705198,0.6688421
1601,-5.5281277,0.3442949
1602,-5.599617,1.1266761
1603,-5.802852,-0.0056644008
1604,-6.176408,0.6629284
1605,-6.1131177,0.22252452
1606,-4.866564,0.73835313
1607,-6.3317995,0.7150906
1608,-5.8628454,0.6170924
1609,-5.5595207,0.6167912
1610,-6.20466,0.63235486
1611,-5.075208,0.3587717
1612,-6.125498,0.6221253
1613,-5.020718,0.9775058
1614,-6.340147,1.0423816
1615,3.23424,-2.5656552
1616,3.074106,-2.7262874
1617,3.2830722,-2.647279
1618,3.3277757,-2.6343174
1619,3.409398,-2.6019895
1620,3.4061937,-2.597639
1621,3.6027067,-2.524087
1622,4.048285,-3.2949622
1623,4.1122837,-3.3345675
1624,3.727871,-2.604615
1625,3.6213565,-2.3856173
1626,3.6388202,-2.5166857
1627,3.8501816,-2.8212624
1628,3.6214132,-2.5286927
1629,3.6262817,-2.512298
1630,3.5990064,-2.5074902
1631,3.5761557,-2.4464333
1632,3.4695804,-2.3296955
1633,3.5226736,-2.486704
1634,3.4776082,-2.5482693
1635,3.3531742,-2.5737765
1636,3.3268633,-2.641698
1637,3.4013216,-2.5943956
1638,3.6096303,-2.5319223
1639,3.346778,-2.4809246
1640,3.4296477,-2.4673827
1641,3.4989538,-2.3667483
1642,3.4491017,-2.3433425
1643,3.5172834,-2.347917
1644,3.082894,-2.2897882
1645,2.9929106,-2.245785
1646,2.6743262,-2.1498384
1647,2.8272471,-2.122448
1648,2.8817742,-2.1983314
1649,2.9363194,-2.1173072
1650,2.8722866,-2.092433
1651,3.2995415,-2.5051692
1652,2.9653573,-2.239625
1653,3.3200185,-2.147751
1654,3.169787,-2.1966186
1655,3.0358014,-2.2838023
1656,2.9955,-2.2576032
1657,3.0351524,-2.3000371
1658,2.8885756,-2.2195337
1659,2.8883178,-2.2287862
1660,2.6658194,-2.1637268
1661,2.616422,-2.0708015
1662,2.6740525,-2.1267831
1663,2.5924456,-2.1902864
1664,2.1195834,-2.0549695
1665,2.039717,-1.9637733
1666,2.0218267,-1.9728441
1667,1.9804152,-2.0339906
1668,2.0316818,-2.0404334
1669,2.1360877,-2.0121946
1670,1.9270098,-1.9356524
1671,2.1628983,-2.0138512
1672,1.8977543,-1.9184225
1673,1.8393717,-1.8453524
1674,2.1502898,-1.9021878
1675,2.170763,-1.9091752
1676,2.3126912,-1.9208516
1677,2.208294,-1.8833381
1678,2.2117357,-1.9000124
1679,2.2776866,-1.8821361
1680,2.2837417,-1.9111955
1681,2.2672126,-1.9045116
1682,2.3037164,-1.9074496
1683,2.2577047,-1.8886312
1684,2.376705,-2.0021632
1685,2.4087255,-1.9762834
1686,2.7288373,-1.9808154
1687,2.7394037,-2.0518365
1688,3.173185,-2.2042704
1689,3.016198,-2.1219416
1690,3.1145048,-2.1406562
1691,3.3765051,-2.1515675
1692,3.2705855,-2.188079
1693,3.2137234,-2.3146787
1694,2.9658983,-2.2658656
1695,3.9007783,-3.097887
1696,3.9192708,-3.0806866
1697,3.8602307,-3.024389
1698,3.8853638,-3.0177603
1699,3.9165847,-3.085084
1700,-0.5639842,-1.6203777
1701,-0.46780947,-1.6965631
1702,-0.6967147,-1.609301
1703,-0.4543439,-1.7303057
1704,-0.55373245,-1.6639991
1705,-0.11566896,-1.8574426
1706,-0.18979944,-1.881349
1707,-0.30457175,-1.8464987
1708,0.23078737,-2.1119733
1709,-0.3813912,-1.8757457
1710,-0.35474885,-1.9194614
1711,-0.9260383,-1.512183
1712,-0.84525204,-1.6103431
1713,-0.82251745,-1.6303525
1714,-0.4588448,-1.7705247
1715,-0.7799324,-1.6675228
1716,-1.0232288,-1.5814717
1717,-0.21356365,-1.9612176
1718,-0.2671458,-1.8768638
1719,-0.26361743,-1.9328846
1720,-0.19348355,-1.9132795
1721,-0.01868606,-1.9606303
1722,0.3945064,-2.4767013
1723,-0.62224007,-1.6575499
1724,0.5962448,-2.6502798
1725,0.60677034,-2.5911763
1726,-0.3559645,-1.8008038
1727,1.3577945,-3.282085
1728,1.2478739,-3.1777315
1729,0.9714039,-2.8950374
1730,0.48236775,-2.6334639
1731,0.41397443,-2.5752125
1732,0.54097867,-2.430349
1733,0.49484304,-2.2587466
1734,0.46549827,-2.2231965
1735,0.7529368,-2.7654715
1736,1.3012462,-2.989419
1737,0.24524318,-2.0468593
1738,-0.12094222,-1.9374055
1739,1.2272648,-3.1486633
1740,-0.1711704,-1.895787
1741,0.1695515,-2.008455
1742,0.29138377,-2.0741563
1743,0.12109941,-2.0983486
1744,0.13546062,-2.0651994
1745,0.2994316,-2.0704675
1746,0.48667702,-2.1924322
1747,1.6180642,-2.7272904
1748,0.7956476,-2.2627134
1749,0.41621172,-2.1450932
1750,-0.036204673,-1.923258
1751,0.063411,-1.9627028
1752,0.20266202,-2.0164626
1753,0.414497,-2.153466
1754,0.4475479,-2.1273346
1755,0.3519557,-2.1206248
1756,0.48043483,-2.208416
1757,0.2598123,-1.9784116
1758,0.13553268,-1.9364705
1759,-0.122604966,-1.9594401
1760,-0.28442976,-1.9157057
1761,-0.3469048,-1.8549327
1762,-0.7707557,-1.6245813
1763,-1.092474,-1.4806226
1764,-1.0111827,-1.5411922
1765,-1.042197,-1.5406426
1766,-1.1265858,-1.498302
1767,-1.2929054,-1.4497663
1768,-1.5951319,-1.3714826
1769,-1.4955444,-1.3713522
1770,-1.6558744,-1.2252718
1771,-1.5895218,-1.2555125
1772,-1.6378152,-1.2165711
1773,-1.6243206,-1.2716672
1774,-1.7681303,-1.1777107
1775,-1.6239545,-1.234856
1776,-1.8574586,-1.1622804
1777,-1.8931328,-1.1787221
1778,-1.8101836,-1.1496277
1779,-2.0972512,-1.1123668
1780,-1.7158272,-1.2588373
1781,-1.7711387,-1.3196416
1782,-0.823086,-1.6481857
1783,-0.96980953,-1.5449193
1784,-0.9119402,-1.6008111
1785,1.3777264,-2.5975893
1786,1.2621031,-2.5098164
1787,1.5696084,-2.8399353
1788,1.4406437,-3.1910968
1789,1.4131743,-3.1953046
1790,1.4381084,-3.1942372
1791,1.9184185,-3.324814
1792,2.17563,-3.515054
1793,1.8998601,-3.183193
1794,1.8642703,-2.453985
1795,2.0095477,-2.5420136
1796,2.0476732,-2.6478224
1797,2.024822,-3.0251038
1798,3.7376113,-3.5062704
1799,3.7322104,-3.6367812
1800,4.1638517,-3.6236215
1801,4.3804617,-3.6053467
1802,4.1269064,-3.8135555
1803,4.05667,-3.8773508
1804,4.3040977,-3.787522
1805,4.3405805,-3.7576473
1806,4.2755375,-3.753849
1807,4.3254,-3.7580934
1808,4.35442,-3.7783234
1809,4.4129295,-3.8916261
1810,4.547686,-4.1972637
1811,4.64929,-4.2514586
1812,4.8084545,-4.203637
1813,4.569654,-4.2690473
1814,4.5410275,-4.1095314
1815,4.533817,-4.172817
1816,3.8712726,-5.3627944
1817,3.9001613,-5.0906057
1818,4.1077924,-3.9346204
